State,District,Block,Date,Rainfall
Haryana,Sirsa,Sirsa,1985-03-26,0.0
Haryana,Sirsa,Sirsa,1985-03-27,0.0
Haryana,Sirsa,Sirsa,1985-03-28,0.0
Haryana,Sirsa,Sirsa,1985-03-29,0.0
Haryana,Sirsa,Sirsa,1985-03-30,0.0
Haryana,Sirsa,Sirsa,1985-03-31,0.0
Haryana,Sirsa,Sirsa,1985-04-01,0.0
Haryana,Sirsa,Sirsa,1985-04-02,0.0
Haryana,Sirsa,Sirsa,1985-04-03,0.0
Haryana,Sirsa,Sirsa,1985-04-04,0.0
Haryana,Sirsa,Sirsa,1985-04-05,0.0
Haryana,Sirsa,Sirsa,1985-04-06,0.0
Haryana,Sirsa,Sirsa,1985-04-07,0.02074622636
Haryana,Sirsa,Sirsa,1985-04-08,0.2723416869
Haryana,Sirsa,Sirsa,1985-04-09,0.008259980395
Haryana,Sirsa,Sirsa,1985-04-10,0.07446876021
Haryana,Sirsa,Sirsa,1985-04-11,0.0
Haryana,Sirsa,Sirsa,1985-04-12,0.0
Haryana,Sirsa,Sirsa,1985-04-13,0.0
Haryana,Sirsa,Sirsa,1985-04-14,0.0
Haryana,Sirsa,Sirsa,1985-04-15,0.0
Haryana,Sirsa,Sirsa,1985-04-16,0.0
Haryana,Sirsa,Sirsa,1985-04-17,0.0
Haryana,Sirsa,Sirsa,1985-04-18,0.0
Haryana,Sirsa,Sirsa,1985-04-19,0.0
Haryana,Sirsa,Sirsa,1985-04-20,0.0
Haryana,Sirsa,Sirsa,1985-04-21,0.0
Haryana,Sirsa,Sirsa,1985-04-22,0.0
Haryana,Sirsa,Sirsa,1985-04-23,0.0
Haryana,Sirsa,Sirsa,1985-04-24,0.0
Haryana,Sirsa,Sirsa,1985-04-25,0.0
Haryana,Sirsa,Sirsa,1985-04-26,0.0
Haryana,Sirsa,Sirsa,1985-04-27,0.0
Haryana,Sirsa,Sirsa,1985-04-28,0.0
Haryana,Sirsa,Sirsa,1985-04-29,0.0
Haryana,Sirsa,Sirsa,1985-04-30,0.0
Haryana,Sirsa,Sirsa,1985-05-01,0.0
Haryana,Sirsa,Sirsa,1985-05-02,0.0
Haryana,Sirsa,Sirsa,1985-05-03,0.0
Haryana,Sirsa,Sirsa,1985-05-04,0.0
Haryana,Sirsa,Sirsa,1985-05-05,0.0
Haryana,Sirsa,Sirsa,1985-05-06,0.0
Haryana,Sirsa,Sirsa,1985-05-07,0.0
Haryana,Sirsa,Sirsa,1985-05-08,0.0
Haryana,Sirsa,Sirsa,1985-05-09,0.0
Haryana,Sirsa,Sirsa,1985-05-10,0.0
Haryana,Sirsa,Sirsa,1985-05-11,0.0
Haryana,Sirsa,Sirsa,1985-05-12,0.0
Haryana,Sirsa,Sirsa,1985-05-13,0.0
Haryana,Sirsa,Sirsa,1985-05-14,0.0
Haryana,Sirsa,Sirsa,1985-05-15,0.0
Haryana,Sirsa,Sirsa,1985-05-16,0.0
Haryana,Sirsa,Sirsa,1985-05-17,0.0
Haryana,Sirsa,Sirsa,1985-05-18,0.0
Haryana,Sirsa,Sirsa,1985-05-19,0.0
Haryana,Sirsa,Sirsa,1985-05-20,0.0
Haryana,Sirsa,Sirsa,1985-05-21,0.0
Haryana,Sirsa,Sirsa,1985-05-22,0.0
Haryana,Sirsa,Sirsa,1985-05-23,0.0
Haryana,Sirsa,Sirsa,1985-05-24,0.0
Haryana,Sirsa,Sirsa,1985-05-25,0.0
Haryana,Sirsa,Sirsa,1985-05-26,0.0
Haryana,Sirsa,Sirsa,1985-05-27,0.0
Haryana,Sirsa,Sirsa,1985-05-28,0.0
Haryana,Sirsa,Sirsa,1985-05-29,0.0
Haryana,Sirsa,Sirsa,1985-05-30,0.0
Haryana,Sirsa,Sirsa,1985-05-31,0.0
Haryana,Sirsa,Sirsa,1985-06-01,19.93370052
Haryana,Sirsa,Sirsa,1985-06-02,0.4530640451
Haryana,Sirsa,Sirsa,1985-06-03,13.67905134
Haryana,Sirsa,Sirsa,1985-06-04,0.0
Haryana,Sirsa,Sirsa,1985-06-05,4.670473528
Haryana,Sirsa,Sirsa,1985-06-06,0.02739835966
Haryana,Sirsa,Sirsa,1985-06-07,0.0
Haryana,Sirsa,Sirsa,1985-06-08,7.609551003
Haryana,Sirsa,Sirsa,1985-06-09,0.02940409962
Haryana,Sirsa,Sirsa,1985-06-10,0.4116990212
Haryana,Sirsa,Sirsa,1985-06-11,4.515245013
Haryana,Sirsa,Sirsa,1985-06-12,0.3258060562
Haryana,Sirsa,Sirsa,1985-06-13,0.008112636533
Haryana,Sirsa,Sirsa,1985-06-14,0.0
Haryana,Sirsa,Sirsa,1985-06-15,0.0
Haryana,Sirsa,Sirsa,1985-06-16,0.0
Haryana,Sirsa,Sirsa,1985-06-17,0.0
Haryana,Sirsa,Sirsa,1985-06-18,0.0
Haryana,Sirsa,Sirsa,1985-06-19,0.0
Haryana,Sirsa,Sirsa,1985-06-20,0.0
Haryana,Sirsa,Sirsa,1985-06-21,0.0
Haryana,Sirsa,Sirsa,1985-06-22,0.0
Haryana,Sirsa,Sirsa,1985-06-23,0.0
Haryana,Sirsa,Sirsa,1985-06-24,0.0
Haryana,Sirsa,Sirsa,1985-06-25,0.0
Haryana,Sirsa,Sirsa,1985-06-26,0.0
Haryana,Sirsa,Sirsa,1985-06-27,0.0
Haryana,Sirsa,Sirsa,1985-06-28,0.0
Haryana,Sirsa,Sirsa,1985-06-29,0.0
Haryana,Sirsa,Sirsa,1985-06-30,3.753056045
Haryana,Sirsa,Sirsa,1985-07-01,0.3142583476
Haryana,Sirsa,Sirsa,1985-07-02,0.08155002718
Haryana,Sirsa,Sirsa,1985-07-03,0.0
Haryana,Sirsa,Sirsa,1985-07-04,0.0
Haryana,Sirsa,Sirsa,1985-07-05,0.0
Haryana,Sirsa,Sirsa,1985-07-06,0.0
Haryana,Sirsa,Sirsa,1985-07-07,0.0
Haryana,Sirsa,Sirsa,1985-07-08,0.0
Haryana,Sirsa,Sirsa,1985-07-09,0.008112636533
Haryana,Sirsa,Sirsa,1985-07-10,0.7089641873
Haryana,Sirsa,Sirsa,1985-07-11,0.05191690969
Haryana,Sirsa,Sirsa,1985-07-12,0.0
Haryana,Sirsa,Sirsa,1985-07-13,0.0
Haryana,Sirsa,Sirsa,1985-07-14,0.06481540203
Haryana,Sirsa,Sirsa,1985-07-15,0.4730849703
Haryana,Sirsa,Sirsa,1985-07-16,0.06415869281
Haryana,Sirsa,Sirsa,1985-07-17,9.1700445
Haryana,Sirsa,Sirsa,1985-07-18,2.943798707
Haryana,Sirsa,Sirsa,1985-07-19,7.116545073
Haryana,Sirsa,Sirsa,1985-07-20,23.4207488
Haryana,Sirsa,Sirsa,1985-07-21,6.364055516
Haryana,Sirsa,Sirsa,1985-07-22,0.0
Haryana,Sirsa,Sirsa,1985-07-23,0.0
Haryana,Sirsa,Sirsa,1985-07-24,0.0
Haryana,Sirsa,Sirsa,1985-07-25,0.570451092
Haryana,Sirsa,Sirsa,1985-07-26,11.57869106
Haryana,Sirsa,Sirsa,1985-07-27,5.663300637
Haryana,Sirsa,Sirsa,1985-07-28,5.907767193
Haryana,Sirsa,Sirsa,1985-07-29,0.06084477075
Haryana,Sirsa,Sirsa,1985-07-30,0.0
Haryana,Sirsa,Sirsa,1985-07-31,0.8507254655
Haryana,Sirsa,Sirsa,1985-08-01,0.008259980395
Haryana,Sirsa,Sirsa,1985-08-02,0.0
Haryana,Sirsa,Sirsa,1985-08-03,0.0
Haryana,Sirsa,Sirsa,1985-08-04,3.32857089
Haryana,Sirsa,Sirsa,1985-08-05,70.51624578
Haryana,Sirsa,Sirsa,1985-08-06,19.54549665
Haryana,Sirsa,Sirsa,1985-08-07,0.1046530091
Haryana,Sirsa,Sirsa,1985-08-08,0.03731812817
Haryana,Sirsa,Sirsa,1985-08-09,0.0
Haryana,Sirsa,Sirsa,1985-08-10,0.0
Haryana,Sirsa,Sirsa,1985-08-11,0.0
Haryana,Sirsa,Sirsa,1985-08-12,0.0
Haryana,Sirsa,Sirsa,1985-08-13,0.0
Haryana,Sirsa,Sirsa,1985-08-14,0.0
Haryana,Sirsa,Sirsa,1985-08-15,0.0
Haryana,Sirsa,Sirsa,1985-08-16,0.0
Haryana,Sirsa,Sirsa,1985-08-17,0.0
Haryana,Sirsa,Sirsa,1985-08-18,0.0
Haryana,Sirsa,Sirsa,1985-08-19,0.0
Haryana,Sirsa,Sirsa,1985-08-20,0.0
Haryana,Sirsa,Sirsa,1985-08-21,0.0
Haryana,Sirsa,Sirsa,1985-08-22,0.0
Haryana,Sirsa,Sirsa,1985-08-23,0.0
Haryana,Sirsa,Sirsa,1985-08-24,0.0
Haryana,Sirsa,Sirsa,1985-08-25,0.0
Haryana,Sirsa,Sirsa,1985-08-26,0.0
Haryana,Sirsa,Sirsa,1985-08-27,0.0
Haryana,Sirsa,Sirsa,1985-08-28,0.0
Haryana,Sirsa,Sirsa,1985-08-29,0.0
Haryana,Sirsa,Sirsa,1985-08-30,0.0
Haryana,Sirsa,Sirsa,1985-08-31,0.1075659925
Haryana,Sirsa,Sirsa,1985-09-01,0.02871775155
Haryana,Sirsa,Sirsa,1985-09-02,0.0
Haryana,Sirsa,Sirsa,1985-09-03,0.0
Haryana,Sirsa,Sirsa,1985-09-04,0.0
Haryana,Sirsa,Sirsa,1985-09-05,0.0
Haryana,Sirsa,Sirsa,1985-09-06,0.0
Haryana,Sirsa,Sirsa,1985-09-07,0.0
Haryana,Sirsa,Sirsa,1985-09-08,0.0
Haryana,Sirsa,Sirsa,1985-09-09,0.0
Haryana,Sirsa,Sirsa,1985-09-10,0.0
Haryana,Sirsa,Sirsa,1985-09-11,0.0
Haryana,Sirsa,Sirsa,1985-09-12,0.0
Haryana,Sirsa,Sirsa,1985-09-13,0.0
Haryana,Sirsa,Sirsa,1985-09-14,0.0
Haryana,Sirsa,Sirsa,1985-09-15,0.0
Haryana,Sirsa,Sirsa,1985-09-16,0.0
Haryana,Sirsa,Sirsa,1985-09-17,0.0
Haryana,Sirsa,Sirsa,1985-09-18,0.0
Haryana,Sirsa,Sirsa,1985-09-19,0.0
Haryana,Sirsa,Sirsa,1985-09-20,0.0
Haryana,Sirsa,Sirsa,1985-09-21,0.0
Haryana,Sirsa,Sirsa,1985-09-22,0.05654109144
Haryana,Sirsa,Sirsa,1985-09-23,0.01796917278
Haryana,Sirsa,Sirsa,1985-09-24,6.375156233
Haryana,Sirsa,Sirsa,1985-09-25,0.6760821767
Haryana,Sirsa,Sirsa,1985-09-26,0.0
Haryana,Sirsa,Sirsa,1985-09-27,0.0
Haryana,Sirsa,Sirsa,1985-09-28,0.0
Haryana,Sirsa,Sirsa,1985-09-29,0.0
Haryana,Sirsa,Sirsa,1985-09-30,0.0
Haryana,Sirsa,Sirsa,1985-10-01,0.0
Haryana,Sirsa,Sirsa,1985-10-02,0.0
Haryana,Sirsa,Sirsa,1985-10-03,0.0
Haryana,Sirsa,Sirsa,1985-10-04,0.0
Haryana,Sirsa,Sirsa,1985-10-05,0.0
Haryana,Sirsa,Sirsa,1985-10-06,0.0
Haryana,Sirsa,Sirsa,1985-10-07,0.0
Haryana,Sirsa,Sirsa,1985-10-08,0.1103240877
Haryana,Sirsa,Sirsa,1985-10-09,0.0
Haryana,Sirsa,Sirsa,1985-10-10,0.04412963809
Haryana,Sirsa,Sirsa,1985-10-11,0.0
Haryana,Sirsa,Sirsa,1985-10-12,0.0
Haryana,Sirsa,Sirsa,1985-10-13,0.0
Haryana,Sirsa,Sirsa,1985-10-14,0.0
Haryana,Sirsa,Sirsa,1985-10-15,0.0
Haryana,Sirsa,Sirsa,1985-10-16,0.0
Haryana,Sirsa,Sirsa,1985-10-17,0.0
Haryana,Sirsa,Sirsa,1985-10-18,0.0
Haryana,Sirsa,Sirsa,1985-10-19,0.0
Haryana,Sirsa,Sirsa,1985-10-20,0.0
Haryana,Sirsa,Sirsa,1985-10-21,0.0
Haryana,Sirsa,Sirsa,1985-10-22,0.0
Haryana,Sirsa,Sirsa,1985-10-23,0.0
Haryana,Sirsa,Sirsa,1985-10-24,0.0
Haryana,Sirsa,Sirsa,1985-10-25,0.0
Haryana,Sirsa,Sirsa,1985-10-26,0.0
Haryana,Sirsa,Sirsa,1985-10-27,0.0
Haryana,Sirsa,Sirsa,1985-10-28,0.0
Haryana,Sirsa,Sirsa,1985-10-29,0.0
Haryana,Sirsa,Sirsa,1985-10-30,0.0
Haryana,Sirsa,Sirsa,1985-10-31,0.0
Haryana,Sirsa,Sirsa,1985-11-01,0.0
Haryana,Sirsa,Sirsa,1985-11-02,0.0
Haryana,Sirsa,Sirsa,1985-11-03,0.0
Haryana,Sirsa,Sirsa,1985-11-04,0.0
Haryana,Sirsa,Sirsa,1985-11-05,0.0
Haryana,Sirsa,Sirsa,1985-11-06,0.0
Haryana,Sirsa,Sirsa,1985-11-07,0.0
Haryana,Sirsa,Sirsa,1985-11-08,0.0
Haryana,Sirsa,Sirsa,1985-11-09,0.0
Haryana,Sirsa,Sirsa,1985-11-10,0.0
Haryana,Sirsa,Sirsa,1985-11-11,0.0
Haryana,Sirsa,Sirsa,1985-11-12,0.0
Haryana,Sirsa,Sirsa,1985-11-13,0.0
Haryana,Sirsa,Sirsa,1985-11-14,0.0
Haryana,Sirsa,Sirsa,1985-11-15,0.0
Haryana,Sirsa,Sirsa,1985-11-16,0.0
Haryana,Sirsa,Sirsa,1985-11-17,0.0
Haryana,Sirsa,Sirsa,1985-11-18,0.0
Haryana,Sirsa,Sirsa,1985-11-19,0.0
Haryana,Sirsa,Sirsa,1985-11-20,0.0
Haryana,Sirsa,Sirsa,1985-11-21,0.0
Haryana,Sirsa,Sirsa,1985-11-22,0.0
Haryana,Sirsa,Sirsa,1985-11-23,0.0
Haryana,Sirsa,Sirsa,1985-11-24,0.0
Haryana,Sirsa,Sirsa,1985-11-25,0.0
Haryana,Sirsa,Sirsa,1985-11-26,0.0
Haryana,Sirsa,Sirsa,1985-11-27,0.0
Haryana,Sirsa,Sirsa,1985-11-28,0.0
Haryana,Sirsa,Sirsa,1985-11-29,0.0
Haryana,Sirsa,Sirsa,1985-11-30,0.0
Haryana,Sirsa,Sirsa,1985-12-01,0.0
Haryana,Sirsa,Sirsa,1985-12-02,0.0
Haryana,Sirsa,Sirsa,1985-12-03,0.0
Haryana,Sirsa,Sirsa,1985-12-04,0.0
Haryana,Sirsa,Sirsa,1985-12-05,0.0
Haryana,Sirsa,Sirsa,1985-12-06,0.0
Haryana,Sirsa,Sirsa,1985-12-07,0.0
Haryana,Sirsa,Sirsa,1985-12-08,0.0
Haryana,Sirsa,Sirsa,1985-12-09,0.0
Haryana,Sirsa,Sirsa,1985-12-10,0.0
Haryana,Sirsa,Sirsa,1985-12-11,0.0
Haryana,Sirsa,Sirsa,1985-12-12,0.0
Haryana,Sirsa,Sirsa,1985-12-13,0.0
Haryana,Sirsa,Sirsa,1985-12-14,0.1225335273
Haryana,Sirsa,Sirsa,1985-12-15,0.6939660641
Haryana,Sirsa,Sirsa,1985-12-16,0.0
Haryana,Sirsa,Sirsa,1985-12-17,0.02028159104
Haryana,Sirsa,Sirsa,1985-12-18,0.0
Haryana,Sirsa,Sirsa,1985-12-19,0.0
Haryana,Sirsa,Sirsa,1985-12-20,0.0
Haryana,Sirsa,Sirsa,1985-12-21,0.0
Haryana,Sirsa,Sirsa,1985-12-22,0.0
Haryana,Sirsa,Sirsa,1985-12-23,0.0
Haryana,Sirsa,Sirsa,1985-12-24,0.0
Haryana,Sirsa,Sirsa,1985-12-25,0.0
Haryana,Sirsa,Sirsa,1985-12-26,2.834464106
Haryana,Sirsa,Sirsa,1985-12-27,0.0
Haryana,Sirsa,Sirsa,1985-12-28,0.0
Haryana,Sirsa,Sirsa,1985-12-29,0.0
Haryana,Sirsa,Sirsa,1985-12-30,0.0
Haryana,Sirsa,Sirsa,1985-12-31,0.0
Haryana,Sirsa,Sirsa,1986-01-01,0.0
Haryana,Sirsa,Sirsa,1986-01-02,0.0
Haryana,Sirsa,Sirsa,1986-01-03,0.0
Haryana,Sirsa,Sirsa,1986-01-04,0.0
Haryana,Sirsa,Sirsa,1986-01-05,0.0
Haryana,Sirsa,Sirsa,1986-01-06,0.0
Haryana,Sirsa,Sirsa,1986-01-07,0.0
Haryana,Sirsa,Sirsa,1986-01-08,0.0
Haryana,Sirsa,Sirsa,1986-01-09,0.0
Haryana,Sirsa,Sirsa,1986-01-10,0.0
Haryana,Sirsa,Sirsa,1986-01-11,0.0
Haryana,Sirsa,Sirsa,1986-01-12,0.0
Haryana,Sirsa,Sirsa,1986-01-13,0.0
Haryana,Sirsa,Sirsa,1986-01-14,0.0
Haryana,Sirsa,Sirsa,1986-01-15,0.0
Haryana,Sirsa,Sirsa,1986-01-16,0.0
Haryana,Sirsa,Sirsa,1986-01-17,0.0
Haryana,Sirsa,Sirsa,1986-01-18,0.0
Haryana,Sirsa,Sirsa,1986-01-19,0.0
Haryana,Sirsa,Sirsa,1986-01-20,0.0
Haryana,Sirsa,Sirsa,1986-01-21,0.004439554297
Haryana,Sirsa,Sirsa,1986-01-22,1.304402318
Haryana,Sirsa,Sirsa,1986-01-23,0.1289501928
Haryana,Sirsa,Sirsa,1986-01-24,0.0
Haryana,Sirsa,Sirsa,1986-01-25,0.0
Haryana,Sirsa,Sirsa,1986-01-26,0.0
Haryana,Sirsa,Sirsa,1986-01-27,0.0
Haryana,Sirsa,Sirsa,1986-01-28,0.0
Haryana,Sirsa,Sirsa,1986-01-29,0.0
Haryana,Sirsa,Sirsa,1986-01-30,0.0
Haryana,Sirsa,Sirsa,1986-01-31,0.0
Haryana,Sirsa,Sirsa,1986-02-01,0.0
Haryana,Sirsa,Sirsa,1986-02-02,0.0
Haryana,Sirsa,Sirsa,1986-02-03,0.0
Haryana,Sirsa,Sirsa,1986-02-04,0.0
Haryana,Sirsa,Sirsa,1986-02-05,0.0
Haryana,Sirsa,Sirsa,1986-02-06,0.0
Haryana,Sirsa,Sirsa,1986-02-07,0.0
Haryana,Sirsa,Sirsa,1986-02-08,0.0
Haryana,Sirsa,Sirsa,1986-02-09,0.0
Haryana,Sirsa,Sirsa,1986-02-10,8.118051727
Haryana,Sirsa,Sirsa,1986-02-11,0.1192661364
Haryana,Sirsa,Sirsa,1986-02-12,0.03536123805
Haryana,Sirsa,Sirsa,1986-02-13,0.9739718027
Haryana,Sirsa,Sirsa,1986-02-14,5.734495767
Haryana,Sirsa,Sirsa,1986-02-15,0.0
Haryana,Sirsa,Sirsa,1986-02-16,0.0
Haryana,Sirsa,Sirsa,1986-02-17,0.0
Haryana,Sirsa,Sirsa,1986-02-18,0.0
Haryana,Sirsa,Sirsa,1986-02-19,0.0
Haryana,Sirsa,Sirsa,1986-02-20,0.0
Haryana,Sirsa,Sirsa,1986-02-21,0.02342370713
Haryana,Sirsa,Sirsa,1986-02-22,0.0
Haryana,Sirsa,Sirsa,1986-02-23,0.0
Haryana,Sirsa,Sirsa,1986-02-24,0.0
Haryana,Sirsa,Sirsa,1986-02-25,0.0
Haryana,Sirsa,Sirsa,1986-02-26,0.0
Haryana,Sirsa,Sirsa,1986-02-27,0.0
Haryana,Sirsa,Sirsa,1986-02-28,0.0
Haryana,Sirsa,Sirsa,1986-03-01,0.0
Haryana,Sirsa,Sirsa,1986-03-02,0.0
Haryana,Sirsa,Sirsa,1986-03-03,0.0
Haryana,Sirsa,Sirsa,1986-03-04,0.0
Haryana,Sirsa,Sirsa,1986-03-05,0.0
Haryana,Sirsa,Sirsa,1986-03-06,0.0
Haryana,Sirsa,Sirsa,1986-03-07,0.0
Haryana,Sirsa,Sirsa,1986-03-08,0.0
Haryana,Sirsa,Sirsa,1986-03-09,0.0
Haryana,Sirsa,Sirsa,1986-03-10,0.0
Haryana,Sirsa,Sirsa,1986-03-11,0.0
Haryana,Sirsa,Sirsa,1986-03-12,0.0
Haryana,Sirsa,Sirsa,1986-03-13,0.0
Haryana,Sirsa,Sirsa,1986-03-14,0.03796249805
Haryana,Sirsa,Sirsa,1986-03-15,0.0
Haryana,Sirsa,Sirsa,1986-03-16,0.0
Haryana,Sirsa,Sirsa,1986-03-17,0.0
Haryana,Sirsa,Sirsa,1986-03-18,0.0
Haryana,Sirsa,Sirsa,1986-03-19,0.0
Haryana,Sirsa,Sirsa,1986-03-20,0.0
Haryana,Sirsa,Sirsa,1986-03-21,0.0
Haryana,Sirsa,Sirsa,1986-03-22,0.0
Haryana,Sirsa,Sirsa,1986-03-23,2.49595863
Haryana,Sirsa,Sirsa,1986-03-24,0.0
Haryana,Sirsa,Sirsa,1986-03-25,0.0
Haryana,Sirsa,Sirsa,1986-03-26,0.0
Haryana,Sirsa,Sirsa,1986-03-27,0.0
Haryana,Sirsa,Sirsa,1986-03-28,0.0
Haryana,Sirsa,Sirsa,1986-03-29,0.0
Haryana,Sirsa,Sirsa,1986-03-30,0.0
Haryana,Sirsa,Sirsa,1986-03-31,0.0
Haryana,Sirsa,Sirsa,1986-04-01,0.0
Haryana,Sirsa,Sirsa,1986-04-02,0.0
Haryana,Sirsa,Sirsa,1986-04-03,0.0
Haryana,Sirsa,Sirsa,1986-04-04,0.0
Haryana,Sirsa,Sirsa,1986-04-05,0.0
Haryana,Sirsa,Sirsa,1986-04-06,0.0
Haryana,Sirsa,Sirsa,1986-04-07,0.0
Haryana,Sirsa,Sirsa,1986-04-08,0.0
Haryana,Sirsa,Sirsa,1986-04-09,0.0
Haryana,Sirsa,Sirsa,1986-04-10,0.0
Haryana,Sirsa,Sirsa,1986-04-11,0.0
Haryana,Sirsa,Sirsa,1986-04-12,0.0
Haryana,Sirsa,Sirsa,1986-04-13,0.0
Haryana,Sirsa,Sirsa,1986-04-14,0.0
Haryana,Sirsa,Sirsa,1986-04-15,0.0
Haryana,Sirsa,Sirsa,1986-04-16,0.0
Haryana,Sirsa,Sirsa,1986-04-17,0.0
Haryana,Sirsa,Sirsa,1986-04-18,0.0
Haryana,Sirsa,Sirsa,1986-04-19,0.0
Haryana,Sirsa,Sirsa,1986-04-20,0.0
Haryana,Sirsa,Sirsa,1986-04-21,0.0
Haryana,Sirsa,Sirsa,1986-04-22,0.0
Haryana,Sirsa,Sirsa,1986-04-23,0.0
Haryana,Sirsa,Sirsa,1986-04-24,0.0
Haryana,Sirsa,Sirsa,1986-04-25,0.02654611769
Haryana,Sirsa,Sirsa,1986-04-26,0.0
Haryana,Sirsa,Sirsa,1986-04-27,0.0
Haryana,Sirsa,Sirsa,1986-04-28,0.0
Haryana,Sirsa,Sirsa,1986-04-29,0.0
Haryana,Sirsa,Sirsa,1986-04-30,0.0
Haryana,Sirsa,Sirsa,1986-05-01,0.0
Haryana,Sirsa,Sirsa,1986-05-02,0.0
Haryana,Sirsa,Sirsa,1986-05-03,0.0
Haryana,Sirsa,Sirsa,1986-05-04,0.0
Haryana,Sirsa,Sirsa,1986-05-05,0.0
Haryana,Sirsa,Sirsa,1986-05-06,0.0
Haryana,Sirsa,Sirsa,1986-05-07,0.0
